"id","fhudcode","lat","lng"
"28431","DOH000000000018541","11.1873598","122.6859589"
"28432","DOH000000000018542","11.1892300","122.7273407"
"28433","DOH000000000018543","6.3339801","125.1386719"
"28434","DOH000000000018544","10.7260704","122.5375290"
"28435","DOH000000000018546","11.1606398","122.7374573"
"28436","DOH000000000018547","10.7393799","122.5176468"
"28437","DOH000000000018549","13.6210203","122.5183716"
"28438","DOH000000000018550","11.1797705","122.7610168"
"28439","DOH000000000018551","10.7039003","122.5338669"
"28440","DOH000000000018552","13.6031199","122.5377731"
"28441","DOH000000000018553","11.2056198","122.7179108"
"28442","DOH000000000018555","10.7198696","122.5522537"
"28443","DOH000000000018556","6.3365402","125.1696091"
"28444","DOH000000000018559","10.7038498","122.5443802"
"28445","DOH000000000018560","11.2102404","122.7657471"
"28446","DOH000000000018562","11.1010303","122.6262283"
"28447","DOH000000000018563","11.1742697","122.6561203"
"28448","DOH000000000018564","10.7243996","122.5417786"
"28449","DOH000000000018565","13.8631201","121.4874802"
"28450","DOH000000000018566","11.1783199","122.6274490"
"28451","DOH000000000018568","13.8511105","121.4659271"
"28452","DOH000000000018570","10.6929703","122.5006180"
"28453","DOH000000000018571","13.8828096","121.5527191"
"28454","DOH000000000018572","10.6881800","122.5006714"
"28455","DOH000000000018573","13.9654102","121.5349731"
"28456","DOH000000000018574","10.9302502","122.5796585"
"28457","DOH000000000018575","10.6803198","122.5198975"
"28458","DOH000000000018577","13.9842196","121.5137024"
"28459","DOH000000000018578","10.6806202","122.5270462"
"28460","DOH000000000018580","13.9069204","121.4897385"
"28461","DOH000000000018581","10.7014303","122.5249710"
"28462","DOH000000000018582","13.9575195","121.5092316"
"28463","DOH000000000018585","10.9467497","122.5722809"
"28464","DOH000000000018586","13.9423304","121.4932938"
"28465","DOH000000000018587","10.6806002","122.4999237"
"28466","DOH000000000018588","13.9217501","121.4624176"
"28467","DOH000000000018589","10.9600201","122.5717697"
"28468","DOH000000000018592","13.8852797","121.4721069"
"28469","DOH000000000018593","10.9201298","122.5698166"
"28470","DOH000000000018594","13.8641596","121.4625015"
"28471","DOH000000000018595","10.6915503","122.5340729"
"28472","DOH000000000018596","6.2909498","125.4329987"
"28473","DOH000000000018598","10.9151297","122.6025314"
"28474","DOH000000000018599","10.6899004","122.5412292"
"28475","DOH000000000018602","6.3617702","125.2954712"
"28476","DOH000000000018605","10.6960802","122.5494308"
"28477","DOH000000000018606","6.2651300","125.3288879"
"28478","DOH000000000018609","10.6978998","122.5485229"
"28479","DOH000000000018610","11.0527296","122.6972733"
"28480","DOH000000000018611","13.9036798","121.5517731"
"28481","DOH000000000018612","11.0238504","122.6531677"
"28482","DOH000000000018616","6.3728199","125.1796799"
"28483","DOH000000000018618","13.8826504","121.5008316"
"28484","DOH000000000018620","10.9702797","122.6824036"
"28485","DOH000000000018621","10.6914701","122.5493698"
"28486","DOH000000000018622","13.9426003","121.5415115"
"28487","DOH000000000018623","6.4046698","125.2824326"
"28488","DOH000000000018625","13.9175501","121.4946671"
"28489","DOH000000000018626","10.6894999","122.5487289"
"28490","DOH000000000018629","13.9094896","121.5249786"
"28491","DOH000000000018632","10.6859303","122.5452271"
"28492","DOH000000000018633","6.3052802","125.2438736"
"28493","DOH000000000018635","13.9367104","121.5297470"
"28494","DOH000000000018636","10.9565201","122.7251511"
"28495","DOH000000000018640","6.3206601","125.4294968"
"28496","DOH000000000018643","13.8863201","121.4515915"
"28497","DOH000000000018644","10.9966002","122.7797165"
"28498","DOH000000000018646","13.9628696","121.5225677"
"28499","DOH000000000018650","10.6940298","122.5794220"
"28500","DOH000000000018652","6.3525300","125.2661438"
"28501","DOH000000000018653","10.6967297","122.5779266"
"28502","DOH000000000018654","10.6916504","122.5786667"
"28503","DOH000000000018655","10.8938999","122.7074814"
"28504","DOH000000000018656","10.6982002","122.5652466"
"28505","DOH000000000018658","10.8851995","122.6926193"
"28506","DOH000000000018659","10.6947699","122.5678711"
"28507","DOH000000000018660","6.2419901","125.3815765"
"28508","DOH000000000018662","10.8926802","122.7209320"
"28509","DOH000000000018663","10.6971798","122.5762787"
"28510","DOH000000000018667","14.0031796","122.5567703"
"28511","DOH000000000018669","10.7157698","122.5744171"
"28512","DOH000000000018670","10.6916800","122.5627518"
"28513","DOH000000000018671","6.3221402","125.2491684"
"28514","DOH000000000018672","10.7175198","122.5784683"
"28515","DOH000000000018673","10.6921301","122.5586319"
"28516","DOH000000000018674","10.7036200","122.5608597"
"28517","DOH000000000018675","10.6916504","122.5602264"
"28518","DOH000000000018676","10.7138004","122.5788269"
"28519","DOH000000000018677","6.2377501","125.4645767"
"28520","DOH000000000018678","6.2836599","125.3952866"
"28521","DOH000000000018679","10.7143002","122.5868835"
"28522","DOH000000000018682","10.7099705","122.5679169"
"28523","DOH000000000018683","6.3919702","125.3419266"
"28524","DOH000000000018685","10.6957998","122.5853806"
"28525","DOH000000000018686","6.3253102","125.3176422"
"28526","DOH000000000018687","10.7027397","122.5766830"
"28527","DOH000000000018692","10.7255497","122.5575027"
"28528","DOH000000000018693","10.6968699","122.5577011"
"28529","DOH000000000018699","11.5534697","122.5317535"
"28530","DOH000000000018700","10.7201796","122.5622177"
"28531","DOH000000000018701","10.7212200","122.5520477"
"28532","DOH000000000018704","10.7217798","122.5544205"
"28533","DOH000000000018705","13.9743299","122.5870590"
"28534","DOH000000000018707","10.7361298","122.5459290"
"28535","DOH000000000018710","10.7565699","122.5742493"
"28536","DOH000000000018712","10.7382803","122.5770721"
"28537","DOH000000000018713","10.7498198","122.5531311"
"28538","DOH000000000018715","10.7274704","122.5691223"
"28539","DOH000000000018716","11.5736704","122.5404205"
"28540","DOH000000000018717","10.7301302","122.5592270"
"28541","DOH000000000018718","11.5432196","122.4990311"
"28542","DOH000000000018719","10.7565298","122.5714798"
"28543","DOH000000000018720","10.7413502","122.5640030"
"28544","DOH000000000018723","10.7725000","122.5676193"
"28545","DOH000000000018724","10.7505503","122.5896225"
"28546","DOH000000000018725","10.7720499","122.5842667"
"28547","DOH000000000018726","10.2715902","123.3204880"
"28548","DOH000000000018727","10.7493696","122.5664215"
"28549","DOH000000000018733","11.5574198","122.5184479"
"28550","DOH000000000018738","11.6402597","122.3349915"
"28551","DOH000000000018741","11.5652704","122.3036728"
"28552","DOH000000000018742","11.6596498","122.3082809"
"28553","DOH000000000018744","11.6331301","122.2996674"
"28554","DOH000000000018745","11.6188297","122.3486481"
"28555","DOH000000000018746","6.3123398","125.2981796"
"28556","DOH000000000018747","6.3515601","125.2229080"
"28557","DOH000000000018748","11.6542301","122.3459473"
"28558","DOH000000000018749","11.6236296","122.2960815"
"28559","DOH000000000018752","11.6026201","122.2778702"
"28560","DOH000000000018753","6.2258701","125.4250183"
"28561","DOH000000000018754","11.6534004","122.2731781"
"28562","DOH000000000018756","6.3755398","125.3265305"
"28563","DOH000000000018758","11.6590796","122.2865829"
"28564","DOH000000000018759","11.5820704","122.3010178"
"28565","DOH000000000018761","11.5770798","122.2777786"
"28566","DOH000000000018762","6.4149699","124.7755280"
"28567","DOH000000000018763","11.5497303","122.2698288"
"28568","DOH000000000018764","11.5329800","122.2868729"
"28569","DOH000000000018765","11.5306196","122.2703018"
"28570","DOH000000000018766","11.5227299","122.3174667"
"28571","DOH000000000018768","11.4905996","122.2718582"
"28572","DOH000000000018769","11.4959202","122.1971970"
"28573","DOH000000000018771","14.1791000","120.6382904"
"28574","DOH000000000018772","11.7204704","122.3539963"
"28575","DOH000000000018774","6.4365702","124.7330093"
"28576","DOH000000000018775","6.3892498","124.8014221"
"28577","DOH000000000018776","6.3855500","124.7758102"
"28578","DOH000000000018777","6.3131199","124.8481598"
"28579","DOH000000000018778","6.4266801","124.8034668"
"28580","DOH000000000018779","11.6259298","122.3634186"
"28581","DOH000000000018780","6.4254398","124.7796707"
"28582","DOH000000000018781","6.4124899","124.7318115"
"28583","DOH000000000018782","11.5850296","122.3096466"
"28584","DOH000000000018783","6.3345699","124.8591309"
"28585","DOH000000000018784","11.5552197","122.3173294"
"28586","DOH000000000018786","11.6326303","122.3181000"
"28587","DOH000000000018789","11.4539204","122.2857513"
"28588","DOH000000000018791","11.4684200","122.3248520"
"28589","DOH000000000018793","11.4891701","122.3253479"
"28590","DOH000000000018803","11.7271500","122.3369217"
"28591","DOH000000000018809","14.4514198","120.9229813"
"28592","DOH000000000018815","11.6442099","122.4364090"
"28593","DOH000000000018817","11.6621504","122.3711777"
"28594","DOH000000000018819","11.6309404","122.3856812"
"28595","DOH000000000018821","11.6150999","122.4763489"
"28596","DOH000000000018823","11.6260405","122.4407806"
"28597","DOH000000000018825","11.6622200","122.4226685"
"28598","DOH000000000018826","11.6246004","122.4639282"
"28599","DOH000000000018828","16.3358994","121.4540863"
"28600","DOH000000000018829","17.1172791","121.6168594"
"28601","DOH000000000018831","17.1244507","121.6148529"
"28602","DOH000000000018832","11.7092896","122.3660278"
"28603","DOH000000000018833","17.1244602","121.6223831"
"28604","DOH000000000018835","14.1164999","122.0071411"
"28605","DOH000000000018836","11.7006502","122.3792496"
"28606","DOH000000000018837","17.1344395","121.6365433"
"28607","DOH000000000018839","11.7190800","122.3799591"
"28608","DOH000000000018842","17.1084194","121.6493073"
"28609","DOH000000000018844","11.7200499","122.3742523"
"28610","DOH000000000018845","8.7762804","117.8336105"
"28611","DOH000000000018847","17.1573906","121.6126022"
"28612","DOH000000000018848","11.7318001","122.3740768"
"28613","DOH000000000018850","13.9800100","121.9605179"
"28614","DOH000000000018851","8.7784901","117.8359833"
"28615","DOH000000000018853","11.6903801","122.3618011"
"28616","DOH000000000018854","16.3497295","121.3769531"
"28617","DOH000000000018856","11.6993704","122.3599701"
"28618","DOH000000000018857","14.0705700","122.0683823"
"28619","DOH000000000018859","8.6893902","117.7255630"
"28620","DOH000000000018861","11.6670198","122.3522797"
"28621","DOH000000000018862","17.0942192","121.6164398"
"28622","DOH000000000018863","13.9946499","121.8383026"
"28623","DOH000000000018865","8.7177801","117.7368317"
"28624","DOH000000000018866","16.3647804","121.3594284"
"28625","DOH000000000018867","13.9982405","121.9163132"
"28626","DOH000000000018870","14.0058699","121.9130783"
"28627","DOH000000000018872","17.1635704","121.6231995"
"28628","DOH000000000018873","11.6647501","122.3965988"
"28629","DOH000000000018874","8.7486095","117.7681580"
"28630","DOH000000000018875","13.9590397","121.9718475"
"28631","DOH000000000018877","11.7105303","122.3760529"
"28632","DOH000000000018878","14.4469299","120.9249191"
"28633","DOH000000000018879","8.7768202","117.8047485"
"28634","DOH000000000018880","13.9921904","121.8764114"
"28635","DOH000000000018881","11.6838503","122.3889694"
"28636","DOH000000000018884","13.9722204","121.9408722"
"28637","DOH000000000018885","11.6871700","122.3663025"
"28638","DOH000000000018886","17.1157608","121.6326599"
"28639","DOH000000000018888","11.6768503","122.4083023"
"28640","DOH000000000018889","13.9691000","121.8866119"
"28641","DOH000000000018891","17.1418209","121.5955276"
"28642","DOH000000000018892","11.6706305","122.3814316"
"28643","DOH000000000018895","11.6900997","122.3809814"
"28644","DOH000000000018896","13.9943504","121.9310684"
"28645","DOH000000000018898","17.0625496","121.5948486"
"28646","DOH000000000018901","11.6721802","122.3581467"
"28647","DOH000000000018903","6.2970700","121.2959824"
"28648","DOH000000000018904","8.7177801","117.7368317"
"28649","DOH000000000018909","11.5863199","122.4955521"
"28650","DOH000000000018913","11.5665998","122.4386826"
"28651","DOH000000000018917","11.5915804","122.4530182"
"28652","DOH000000000018921","14.4510498","120.9261475"
"28653","DOH000000000018924","14.4466295","120.9177170"
"28654","DOH000000000018930","16.3285999","121.2918625"
"28655","DOH000000000018932","14.4627705","121.5224686"
"28656","DOH000000000018933","16.3344402","121.2492981"
"28657","DOH000000000018938","11.3860502","119.8124771"
"28658","DOH000000000018942","14.4575996","120.9229279"
"28659","DOH000000000018943","11.4213600","119.7587280"
"28660","DOH000000000018947","11.4719400","119.7717667"
"28661","DOH000000000018950","11.2653904","119.6753922"
"28662","DOH000000000018953","16.3062592","120.9524765"
"28663","DOH000000000018954","11.3447504","119.7019730"
"28664","DOH000000000018956","16.2865505","120.8678665"
"28665","DOH000000000018958","11.4024696","119.6568298"
"28666","DOH000000000018967","14.4554005","120.9201736"
"28667","DOH000000000018968","16.6979694","121.6136932"
"28668","DOH000000000018969","16.2882900","120.8648071"
"28669","DOH000000000018971","16.6995907","121.6091919"
"28670","DOH000000000018973","16.2828407","120.8491592"
"28671","DOH000000000018978","16.2492905","120.8834991"
"28672","DOH000000000018979","11.4367399","120.1633682"
"28673","DOH000000000018982","11.3836203","120.0972595"
"28674","DOH000000000018985","16.7024403","121.6232224"
"28675","DOH000000000018990","14.1606800","120.7545000"
"28676","DOH000000000018992","16.3448105","120.9259872"
"28677","DOH000000000018995","14.1338000","120.7811400"
"28678","DOH000000000018996","16.3795605","120.8699722"
"28679","DOH000000000019001","14.1389510","120.7917110"
"28680","DOH000000000019003","14.1639300","120.7298100"
"28681","DOH000000000019009","14.1803300","120.7742900"
"28682","DOH000000000019010","16.4759293","120.9166870"
"28683","DOH000000000019012","16.3399506","120.8926392"
"28684","DOH000000000019015","16.4876804","120.9841080"
"28685","DOH000000000019017","16.3694992","120.7770309"
"28686","DOH000000000019022","14.2716200","120.7328000"
"28687","DOH000000000019023","14.2719600","120.7278400"
"28688","DOH000000000019025","16.4202099","120.9990005"
"28689","DOH000000000019027","16.4722805","121.0165482"
"28690","DOH000000000019029","16.3694992","120.9889297"
"28691","DOH000000000019031","16.2151299","120.5817337"
"28692","DOH000000000019032","16.7531700","121.5946198"
"28693","DOH000000000019033","14.2287197","121.3314209"
"28694","DOH000000000019034","16.7350292","121.6300201"
"28695","DOH000000000019036","16.2576103","120.9548264"
"28696","DOH000000000019037","16.7348499","121.6203766"
"28697","DOH000000000019038","14.2332300","120.7991000"
"28698","DOH000000000019039","14.2278004","121.3236694"
"28699","DOH000000000019040","16.7362900","121.6400070"
